layer,row,col,reflectance
21,36,54,0.237
21,36,55,0.1227
21,36,56,0.1695
21,36,57,0.1141
21,36,58,0.1763
21,36,59,0.3303
21,36,60,0.284
21,36,61,0.1868
21,36,62,0.1704
21,36,63,0.1456
21,37,0,0.116
21,37,1,0.1032
21,37,2,0.1825
21,37,3,0.1879
21,37,4,0.2268
21,37,5,0.2334
21,37,6,0.2013
21,37,7,0.1574
21,37,8,0.1437
21,37,9,0.1346
21,37,10,0.2163
21,37,11,0.2498
21,37,12,0.2127
21,37,13,0.1993
21,37,14,0.2265
21,37,15,0.3697
21,37,16,0.1944
21,37,17,0.1797
21,37,18,0.2187
21,37,19,0.1447
21,37,20,0.1778
21,37,21,0.124
21,37,22,0.3126
21,37,23,0.124
21,37,24,0.9313
21,37,25,0.8243
21,37,26,0.7221
21,37,27,0.7463
21,37,28,0.9465
21,37,29,0.8142
21,37,30,0.5759
21,37,31,0.7486
21,37,32,0.8286
21,37,33,0.8981
21,37,34,0.7566
21,37,35,0.7888
21,37,36,0.6314
21,37,37,0.7095
21,37,38,0.8592
21,37,39,0.8027
21,37,40,0.6935
21,37,41,0.6797
21,37,42,0.6323
21,37,43,0.6579
21,37,44,0.1682
21,37,45,0.2053
21,37,46,0.2487
21,37,47,0.0586
21,37,48,0.2252
21,37,49,0.2115
21,37,50,0.2703
21,37,51,0.2241
21,37,52,0.2811
21,37,53,0.2205
21,37,54,0.0758
21,37,55,0.1351
21,37,56,0.1375
21,37,57,0.147
21,37,58,0.1013
21,37,59,0.2561
21,37,60,0.1239
21,37,61,0.2712
21,37,62,0.2168
21,37,63,0.2276
21,38,0,0.2312
21,38,1,0.1686
21,38,2,0.1155
21,38,3,0.1257
21,38,4,0.1058
21,38,5,0.1451
21,38,6,0.1575
21,38,7,0.1461
21,38,8,0.1945
21,38,9,0.2759
21,38,10,0.2608
21,38,11,0.0633
21,38,12,0.1213
21,38,13,0.0862
21,38,14,0.0676
21,38,15,0.1732
21,38,16,0.1282
21,38,17,0.2071
21,38,18,0.1659
21,38,19,0.2187
21,38,20,0.2637
21,38,21,0.1424
21,38,22,0.1977
21,38,23,0.1676
21,38,24,0.6904
21,38,25,0.7374
21,38,26,0.7538
21,38,27,0.7434
21,38,28,0.7588
21,38,29,0.6781
21,38,30,0.7184
21,38,31,0.7048
21,38,32,0.8255
21,38,33,0.7767
21,38,34,0.7382
21,38,35,0.6551
21,38,36,0.6964
21,38,37,0.898
21,38,38,0.7246
21,38,39,0.6667
21,38,40,0.72
21,38,41,0.7643
21,38,42,0.8283
21,38,43,0.7197
21,38,44,0.0706
21,38,45,0.1544
21,38,46,0.1422
21,38,47,0.1303
21,38,48,0.1138
21,38,49,0.151
21,38,50,0.1035
21,38,51,0.0717
21,38,52,0.026
21,38,53,0.1243
21,38,54,0.2296
21,38,55,0.2175
21,38,56,0.1726
21,38,57,0.3103
21,38,58,0.0878
21,38,59,0.2482
21,38,60,0.1368
21,38,61,0.1435
21,38,62,0.1511
21,38,63,0.2677
21,39,0,0.1536
21,39,1,0.2425
21,39,2,0.1995
21,39,3,0.1578
21,39,4,0.1709
21,39,5,0.2913
21,39,6,0.2095
21,39,7,0.192
21,39,8,0.2195
21,39,9,0.2332
21,39,10,0.2006
21,39,11,0.2889
21,39,12,0.129
21,39,13,0.1872
21,39,14,0.2288
21,39,15,0.1832
21,39,16,0.1874
21,39,17,0.2683
21,39,18,0.2389
21,39,19,0.1663
21,39,20,0.1114
21,39,21,0.0775
21,39,22,0.2054
21,39,23,0.2435
21,39,24,0.6885
21,39,25,0.731
21,39,26,0.7864
21,39,27,0.6956
21,39,28,0.7688
21,39,29,0.7075
21,39,30,0.6928
21,39,31,0.8438
21,39,32,0.671
21,39,33,0.6516
21,39,34,0.7175
21,39,35,0.755
21,39,36,0.7337
21,39,37,0.7667
21,39,38,0.851
21,39,39,0.772
21,39,40,0.7566
21,39,41,0.8727
21,39,42,0.7975
21,39,43,0.8534
21,39,44,0.184
21,39,45,0.2103
21,39,46,0.2029
21,39,47,0.1635
21,39,48,0.1429
21,39,49,0.8007
21,39,50,0.9762
21,39,51,0.7118
21,39,52,0.738
21,39,53,0.1724
21,39,54,0.2252
21,39,55,0.1414
21,39,56,0.0572
21,39,57,0.0182
21,39,58,0.7187
21,39,59,0.8582
21,39,60,0.6503
21,39,61,0.757
21,39,62,0.7544
21,39,63,0.2212
21,40,0,0.1579
21,40,1,0.1031
21,40,2,0.2327
21,40,3,0.1319
21,40,4,0.2188
21,40,5,0.1314
21,40,6,0.2311
21,40,7,0.1743
21,40,8,0.291
21,40,9,0.1563
21,40,10,0.1278
21,40,11,0.1038
21,40,12,0.0948
21,40,13,0.1429
21,40,14,0.2106
21,40,15,0.1067
21,40,16,0.2264
21,40,17,0.4148
21,40,18,0.0036
21,40,19,0.2723
21,40,20,0.146
21,40,21,0.1671
21,40,22,0.0802
21,40,23,0.1573
21,40,24,0.7384
21,40,25,0.7399
21,40,26,0.8565
21,40,27,0.6717
21,40,28,0.8161
21,40,29,0.7594
21,40,30,0.768
21,40,31,0.7774
21,40,32,0.7107
21,40,33,0.8323
21,40,34,0.8222
21,40,35,0.7972
21,40,36,0.8521
21,40,37,0.7381
21,40,38,0.7598
21,40,39,0.7198
21,40,40,0.6811
21,40,41,0.7331
21,40,42,0.7348
21,40,43,0.728
21,40,44,0.194
21,40,45,0.1288
21,40,46,0.1487
21,40,47,0.1212
21,40,48,0.7126
21,40,49,0.7305
21,40,50,0.8356
21,40,51,0.7701
21,40,52,0.8269
21,40,53,0.8408
21,40,54,0.2602
21,40,55,0.0844
21,40,56,0.175
21,40,57,0.7448
21,40,58,0.7068
21,40,59,0.7301
21,40,60,0.7834
21,40,61,0.8457
21,40,62,0.7474
21,40,63,0.1337
21,41,0,0.088
21,41,1,0.2162
21,41,2,0.0567
21,41,3,0.1938
21,41,4,0.1382
21,41,5,0.1657
21,41,6,0.1537
21,41,7,0.1947
21,41,8,0.1793
21,41,9,0.1598
21,41,10,0.3027
21,41,11,0.2195
21,41,12,0.0971
21,41,13,0.1391
21,41,14,0.1595
21,41,15,0.1867
21,41,16,0.201
21,41,17,0.1784
21,41,18,0.1805
21,41,19,0.1891
21,41,20,0.2045
21,41,21,0.1897
21,41,22,0.2434
21,41,23,0.2456
21,41,24,0.8351
21,41,25,0.6974
21,41,26,0.827
21,41,27,0.7143
21,41,28,0.6184
21,41,29,0.7274
21,41,30,0.8173
21,41,31,0.8484
21,41,32,0.7184
21,41,33,0.6497
21,41,34,0.7314
21,41,35,0.6656
21,41,36,0.8788
21,41,37,0.8223
21,41,38,0.84
21,41,39,0.8214
21,41,40,0.8193
21,41,41,0.8233
21,41,42,0.7279
21,41,43,0.7648
21,41,44,0.0583
21,41,45,0.1939
21,41,46,0.1796
21,41,47,0.7359
21,41,48,0.6615
21,41,49,0.7437
21,41,50,0.7257
21,41,51,0.6547
21,41,52,0.9022
21,41,53,0.7304
21,41,54,0.7068
21,41,55,0.6834
21,41,56,0.8747
21,41,57,0.7774
21,41,58,0.8693
21,41,59,0.6885
21,41,60,0.6554
21,41,61,0.646
21,41,62,0.8659
21,41,63,0.1851
21,42,0,0.1165
21,42,1,0.1349
21,42,2,0.059
21,42,3,0.1561
21,42,4,0.1835
21,42,5,0.2872
21,42,6,0.1441
21,42,7,0.2012
21,42,8,0.154
21,42,9,0.2724
21,42,10,0.2643
21,42,11,0.2227
21,42,12,0.1312
21,42,13,0.1132
21,42,14,0.2669
21,42,15,0.1363
21,42,16,0.1275
21,42,17,0.0684
21,42,18,0.1993
21,42,19,0.1664
21,42,20,0.2475
21,42,21,0.17
21,42,22,0.2166
21,42,23,0.2747
21,42,24,0.6923
21,42,25,0.6676
21,42,26,0.8737
21,42,27,0.7857
21,42,28,0.7561
21,42,29,0.6535
21,42,30,0.828
21,42,31,0.7713
21,42,32,0.7677
21,42,33,0.7267
21,42,34,0.7507
21,42,35,0.6987
21,42,36,0.8058
21,42,37,0.6966
21,42,38,0.7358
21,42,39,0.7399
21,42,40,0.6762
21,42,41,0.7531
21,42,42,0.6537
21,42,43,0.8226
21,42,44,0.2745
21,42,45,0.2919
21,42,46,0.1407
21,42,47,0.7999
21,42,48,0.7605
21,42,49,0.7224
21,42,50,0.7594
21,42,51,0.7402
21,42,52,0.7248
21,42,53,0.8235
21,42,54,0.7577
21,42,55,0.7889
21,42,56,0.7104
21,42,57,0.8417
21,42,58,0.8147
21,42,59,0.8638
21,42,60,0.6419
21,42,61,0.8696
21,42,62,0.6507
21,42,63,0.1486
21,43,0,0.3301
21,43,1,0.1421
21,43,2,0.2149
21,43,3,0.1499
21,43,4,0.1367
21,43,5,0.1184
21,43,6,0.1989
21,43,7,0.1444
21,43,8,0.2311
21,43,9,0.0935
21,43,10,0.2102
21,43,11,0.0808
21,43,12,0.2059
21,43,13,0.1446
21,43,14,0.2399
21,43,15,0.156
21,43,16,0.1788
21,43,17,0.1962
21,43,18,0.1066
21,43,19,0.2297
21,43,20,0.1481
21,43,21,0.2196
21,43,22,0.2009
21,43,23,0.2778
21,43,24,0.1315
21,43,25,0.1502
21,43,26,0.2386
21,43,27,0.1427
21,43,28,0.1999
21,43,29,0.2714
21,43,30,0.2553
21,43,31,0.2589
21,43,32,0.1288
21,43,33,0.165
21,43,34,0.1075
21,43,35,0.1796
21,43,36,0.3423
21,43,37,0.0613
21,43,38,0.2305
21,43,39,0.3309
21,43,40,0.1592
21,43,41,0.1546
21,43,42,0.1648
21,43,43,0.0239
21,43,44,0.1402
21,43,45,0.2196
21,43,46,0.2428
21,43,47,0.7936
21,43,48,0.7636
21,43,49,0.6018
21,43,50,0.2226
21,43,51,0.7566
21,43,52,0.725
21,43,53,0.7448
21,43,54,0.7956
21,43,55,0.8605
21,43,56,0.7744
21,43,57,0.7681
21,43,58,0.764
21,43,59,0.1399
21,43,60,0.1332
21,43,61,0.8347
21,43,62,0.768
21,43,63,0.1065
21,44,0,0.238
21,44,1,0.1754
21,44,2,0.2075
21,44,3,0.2221
21,44,4,0.0837
21,44,5,0.1569
21,44,6,0.1597
21,44,7,0.2708
21,44,8,0.2065
21,44,9,0.26
21,44,10,0.0669
21,44,11,0.1401
21,44,12,0.1475
21,44,13,0.26
21,44,14,0.2076
21,44,15,0.0664
21,44,16,0.1743
21,44,17,0.2735
21,44,18,0.1225
21,44,19,0.1814
21,44,20,0.1011
21,44,21,0.1559
21,44,22,0.2401
21,44,23,0.1149
21,44,24,0.0
21,44,25,0.0924
21,44,26,0.1477
21,44,27,0.135
21,44,28,0.0457
21,44,29,0.15
21,44,30,0.083
21,44,31,0.2186
21,44,32,0.2162
21,44,33,0.2019
21,44,34,0.1543
21,44,35,0.1959
21,44,36,0.184
21,44,37,0.1907
21,44,38,0.2413
21,44,39,0.1219
21,44,40,0.193
21,44,41,0.1656
21,44,42,0.2656
21,44,43,0.1849
21,44,44,0.2007
21,44,45,0.1954
21,44,46,0.2026
21,44,47,0.8622
21,44,48,0.0763
21,44,49,0.2694
21,44,50,0.0443
21,44,51,0.1979
21,44,52,0.1031
21,44,53,0.6646
21,44,54,0.7422
21,44,55,0.6437
21,44,56,0.8977
21,44,57,0.8874
21,44,58,0.2607
21,44,59,0.1763
21,44,60,0.2785
21,44,61,0.1699
21,44,62,0.828
21,44,63,0.1875
21,45,0,0.1182
21,45,1,0.175
21,45,2,0.1927
21,45,3,0.1472
21,45,4,0.1688
21,45,5,0.1306
21,45,6,0.0866
21,45,7,0.0493
21,45,8,0.2684
21,45,9,0.029
21,45,10,0.0217
21,45,11,0.2662
21,45,12,0.2718
21,45,13,0.284
21,45,14,0.1429
21,45,15,0.1156
21,45,16,0.1357
21,45,17,0.1445
21,45,18,0.1769
21,45,19,0.193
21,45,20,0.0929
21,45,21,0.2883
21,45,22,0.2296
21,45,23,0.2821
21,45,24,0.2686
21,45,25,0.2361
21,45,26,0.254
21,45,27,0.0228
21,45,28,0.2125
21,45,29,0.0496
21,45,30,0.0
21,45,31,0.1495
21,45,32,0.2428
21,45,33,0.2681
21,45,34,0.2573
21,45,35,0.1647
21,45,36,0.2056
21,45,37,0.0653
21,45,38,0.2853
21,45,39,0.3149
21,45,40,0.2832
21,45,41,0.2725
21,45,42,0.0804
21,45,43,0.0726
21,45,44,0.1007
21,45,45,0.2364
21,45,46,0.164
21,45,47,0.2787
21,45,48,0.347
21,45,49,0.1166
21,45,50,0.177
21,45,51,0.1594
21,45,52,0.261
21,45,53,0.2741
21,45,54,0.921
21,45,55,0.7587
21,45,56,0.725
21,45,57,0.1485
21,45,58,0.1948
21,45,59,0.277
21,45,60,0.0688
21,45,61,0.06
21,45,62,0.193
21,45,63,0.0581
21,46,0,0.1549
21,46,1,0.2221
21,46,2,0.0528
21,46,3,0.2533
21,46,4,0.2119
21,46,5,0.2449
21,46,6,0.0298
21,46,7,0.064
21,46,8,0.0665
21,46,9,0.1509
21,46,10,0.1068
21,46,11,0.2482
21,46,12,0.2953
21,46,13,0.1776
21,46,14,0.3661
21,46,15,0.1212
21,46,16,0.2455
21,46,17,0.1747
21,46,18,0.1543
21,46,19,0.1986
21,46,20,0.1437
21,46,21,0.1959
21,46,22,0.2353
21,46,23,0.213
21,46,24,0.158
21,46,25,0.0941
21,46,26,0.1551
21,46,27,0.0598
21,46,28,0.2386
21,46,29,0.0462
21,46,30,0.1105
21,46,31,0.1217
21,46,32,0.1206
21,46,33,0.1671
21,46,34,0.2185
21,46,35,0.1225
21,46,36,0.1781
21,46,37,0.2162
21,46,38,0.0
21,46,39,0.2214
21,46,40,0.3026
21,46,41,0.1634
21,46,42,0.176
21,46,43,0.2767
21,46,44,0.116
21,46,45,0.2644
21,46,46,0.3073
21,46,47,0.2422
21,46,48,0.2012
21,46,49,0.1635
21,46,50,0.2953
21,46,51,0.2121
21,46,52,0.2428
21,46,53,0.0661
21,46,54,0.1337
21,46,55,0.208
21,46,56,0.3503
21,46,57,0.1024
21,46,58,0.2373
21,46,59,0.1651
21,46,60,0.168
21,46,61,0.2336
21,46,62,0.1643
21,46,63,0.2411
21,47,0,0.2017
21,47,1,0.2094
21,47,2,0.1851
21,47,3,0.2049
21,47,4,0.063
21,47,5,0.2782
21,47,6,0.087
21,47,7,0.1067
21,47,8,0.2151
21,47,9,0.1862
21,47,10,0.183
21,47,11,0.1283
21,47,12,0.1382
21,47,13,0.2069
21,47,14,0.1407
21,47,15,0.1797
21,47,16,0.1666
21,47,17,0.0778
21,47,18,0.3017
21,47,19,0.2236
21,47,20,0.0849
21,47,21,0.3088
21,47,22,0.1643
21,47,23,0.1926
21,47,24,0.3018
21,47,25,0.1125
21,47,26,0.2016
21,47,27,0.2361
21,47,28,0.0167
21,47,29,0.1836
21,47,30,0.1747
21,47,31,0.1194
21,47,32,0.1308
21,47,33,0.2196
21,47,34,0.0946
21,47,35,0.1108
21,47,36,0.1417
21,47,37,0.1077
21,47,38,0.1401
21,47,39,0.3223
21,47,40,0.2408
21,47,41,0.2632
21,47,42,0.1254
21,47,43,0.0533
21,47,44,0.1666
21,47,45,0.1961
21,47,46,0.1142
21,47,47,0.1993
21,47,48,0.0912
21,47,49,0.1658
21,47,50,0.2117
21,47,51,0.0442
21,47,52,0.2409
21,47,53,0.2197
21,47,54,0.2976
21,47,55,0.1997
21,47,56,0.1688
21,47,57,0.2365
21,47,58,0.0313
21,47,59,0.1524
21,47,60,0.209
21,47,61,0.3078
21,47,62,0.0
21,47,63,0.2399
21,48,0,0.0458
21,48,1,0.1655
21,48,2,0.23
21,48,3,0.2561
21,48,4,0.2504
21,48,5,0.2788
21,48,6,0.0867
21,48,7,0.2416
21,48,8,0.1167
21,48,9,0.1283
21,48,10,0.1899
21,48,11,0.0582
21,48,12,0.2622
21,48,13,0.1866
21,48,14,0.2256
21,48,15,0.1039
21,48,16,0.1966
21,48,17,0.2189
21,48,18,0.2205
21,48,19,0.1385
21,48,20,0.1631
21,48,21,0.1319
21,48,22,0.212
21,48,23,0.1718
21,48,24,0.0762
21,48,25,0.1836
21,48,26,0.2404
21,48,27,0.1184
21,48,28,0.1966
21,48,29,0.1297
21,48,30,0.1687
21,48,31,0.0889
21,48,32,0.1884
21,48,33,0.1992
21,48,34,0.2107
21,48,35,0.0851
21,48,36,0.3218
21,48,37,0.1662
21,48,38,0.2564
21,48,39,0.019
21,48,40,0.1821
21,48,41,0.1812
21,48,42,0.2425
21,48,43,0.2328
21,48,44,0.2283
21,48,45,0.2831
21,48,46,0.1903
21,48,47,0.1248
21,48,48,0.1628
21,48,49,0.1285
21,48,50,0.7219
21,48,51,0.8141
21,48,52,0.2824
21,48,53,0.0526
21,48,54,0.063
21,48,55,0.1376
21,48,56,0.1084
21,48,57,0.2085
21,48,58,0.0858
21,48,59,0.6878
21,48,60,0.6711
21,48,61,0.7901
21,48,62,0.0982
21,48,63,0.0399
21,49,0,0.0384
21,49,1,0.1763
21,49,2,0.1107
21,49,3,0.0974
21,49,4,0.0221
21,49,5,0.1425
21,49,6,0.1864
21,49,7,0.1805
21,49,8,0.1694
21,49,9,0.3467
21,49,10,0.2443
21,49,11,0.2394
21,49,12,0.2368
21,49,13,0.2379
21,49,14,0.2179
21,49,15,0.1572
21,49,16,0.2227
21,49,17,0.2115
21,49,18,0.2135
21,49,19,0.2021
21,49,20,0.1771
21,49,21,0.1642
21,49,22,0.0905
21,49,23,0.2679
21,49,24,0.1814
21,49,25,0.162
21,49,26,0.0428
21,49,27,0.1897
21,49,28,0.2334
21,49,29,0.1282
21,49,30,0.2675
21,49,31,0.0464
21,49,32,0.2039
21,49,33,0.3147
21,49,34,0.2394
21,49,35,0.2237
21,49,36,0.0
21,49,37,0.2633
21,49,38,0.0057
21,49,39,0.2211
21,49,40,0.0952
21,49,41,0.1258
21,49,42,0.1574
21,49,43,0.2676
21,49,44,0.335
21,49,45,0.2143
21,49,46,0.2287
21,49,47,0.2207
21,49,48,0.8636
21,49,49,0.8028
21,49,50,0.898
21,49,51,0.7089
21,49,52,0.8082
21,49,53,0.2889
21,49,54,0.1313
21,49,55,0.1004
21,49,56,0.0
21,49,57,0.2861
21,49,58,0.7208
21,49,59,0.7214
21,49,60,0.6615
21,49,61,0.7054
21,49,62,0.7232
21,49,63,0.1715
21,50,0,0.3049
21,50,1,0.3512
21,50,2,0.1969
21,50,3,0.1871
21,50,4,0.0731
21,50,5,0.1285
21,50,6,0.1679
21,50,7,0.2113
21,50,8,0.0562
21,50,9,0.1024
21,50,10,0.1348
21,50,11,0.1689
21,50,12,0.1153
21,50,13,0.2691
21,50,14,0.1582
21,50,15,0.3017
21,50,16,0.1058
21,50,17,0.0713
21,50,18,0.2035
21,50,19,0.1373
21,50,20,0.1525
21,50,21,0.0512
21,50,22,0.0962
21,50,23,0.0994
21,50,24,0.0785
21,50,25,0.216
21,50,26,0.1381
21,50,27,0.0889
21,50,28,0.2367
21,50,29,0.2059
21,50,30,0.3166
21,50,31,0.1748
21,50,32,0.1718
21,50,33,0.1779
21,50,34,0.2653
21,50,35,0.1626
21,50,36,0.0927
21,50,37,0.0502
21,50,38,0.1673
21,50,39,0.2879
21,50,40,0.242
21,50,41,0.2077
21,50,42,0.1996
21,50,43,0.2256
21,50,44,0.1432
21,50,45,0.1791
21,50,46,0.1969
21,50,47,0.6106
21,50,48,0.7621
21,50,49,0.6734
21,50,50,0.8493
21,50,51,0.6794
21,50,52,0.8148
21,50,53,0.6768
21,50,54,0.7339
21,50,55,0.0093
21,50,56,0.2163
21,50,57,0.6862
21,50,58,0.7292
21,50,59,0.8709
21,50,60,0.7449
21,50,61,0.7295
21,50,62,0.9342
21,50,63,0.1702
21,51,0,0.1096
21,51,1,0.0352
21,51,2,0.141
21,51,3,0.2237
21,51,4,0.2615
21,51,5,0.1135
21,51,6,0.163
21,51,7,0.1412
21,51,8,0.1285
21,51,9,0.0689
21,51,10,0.1952
21,51,11,0.2274
21,51,12,0.2135
21,51,13,0.0965
21,51,14,0.3328
21,51,15,0.0897
21,51,16,0.0739
21,51,17,0.1653
21,51,18,0.2916
21,51,19,0.1046
21,51,20,0.2311
21,51,21,0.1959
21,51,22,0.1644
21,51,23,0.1053
21,51,24,0.1688
21,51,25,0.1232
21,51,26,0.175
21,51,27,0.0331
21,51,28,0.2303
21,51,29,0.1748
21,51,30,0.1088
21,51,31,0.1143
21,51,32,0.1607
21,51,33,0.2263
21,51,34,0.2188
21,51,35,0.0776
21,51,36,0.1805
21,51,37,0.0906
21,51,38,0.1827
21,51,39,0.2727
21,51,40,0.0432
21,51,41,0.1784
21,51,42,0.1329
21,51,43,0.2179
21,51,44,0.1883
21,51,45,0.1516
21,51,46,0.1523
21,51,47,0.8411
21,51,48,0.7277
21,51,49,0.9171
21,51,50,0.7551
21,51,51,0.598
21,51,52,0.7356
21,51,53,0.7269
21,51,54,0.8649
21,51,55,0.8516
21,51,56,0.7926
21,51,57,0.9576
21,51,58,0.7875
21,51,59,0.7647
21,51,60,0.8801
21,51,61,0.8532
21,51,62,0.9479
21,51,63,0.1551
21,52,0,0.2908
21,52,1,0.056
21,52,2,0.2544
21,52,3,0.2012
21,52,4,0.2104
21,52,5,0.1439
21,52,6,0.1872
21,52,7,0.1436
21,52,8,0.0914
21,52,9,0.2921
21,52,10,0.1768
21,52,11,0.2716
21,52,12,0.1623
21,52,13,0.1773
21,52,14,0.2007
21,52,15,0.2382
21,52,16,0.2226
21,52,17,0.1231
21,52,18,0.1055
21,52,19,0.2662
21,52,20,0.2275
21,52,21,0.2755
21,52,22,0.0086
21,52,23,0.255
21,52,24,0.1451
21,52,25,0.3115
21,52,26,0.2975
21,52,27,0.2308
21,52,28,0.1903
21,52,29,0.1622
21,52,30,0.0836
21,52,31,0.1431
21,52,32,0.2743
21,52,33,0.0897
21,52,34,0.1413
21,52,35,0.2577
21,52,36,0.2548
21,52,37,0.1333
21,52,38,0.1041
21,52,39,0.1829
21,52,40,0.1624
21,52,41,0.2223
21,52,42,0.1851
21,52,43,0.0291
21,52,44,0.1853
21,52,45,0.1242
21,52,46,0.2279
21,52,47,0.6813
21,52,48,0.7115
21,52,49,0.744
21,52,50,0.8997
21,52,51,0.7322
21,52,52,0.7805
21,52,53,0.5454
21,52,54,0.8073
21,52,55,0.636
21,52,56,0.9034
21,52,57,0.7776
21,52,58,0.6891
21,52,59,0.873
21,52,60,0.6416
21,52,61,0.8287
21,52,62,0.8535
21,52,63,0.2123
21,53,0,0.1139
21,53,1,0.2781
21,53,2,0.1408
21,53,3,0.256
21,53,4,0.1697
21,53,5,0.2022
21,53,6,0.2405
21,53,7,0.2787
21,53,8,0.2056
21,53,9,0.3066
21,53,10,0.139
21,53,11,0.1029
21,53,12,0.3184
21,53,13,0.1656
21,53,14,0.2053
21,53,15,0.0753
21,53,16,0.1615
21,53,17,0.2903
21,53,18,0.0923
21,53,19,0.2208
21,53,20,0.2491
21,53,21,0.1422
21,53,22,0.0921
21,53,23,0.1509
21,53,24,0.1458
21,53,25,0.2497
21,53,26,0.1227
21,53,27,0.0118
21,53,28,0.1294
21,53,29,0.1586
21,53,30,0.1939
21,53,31,0.1448
21,53,32,0.0
21,53,33,0.2439
21,53,34,0.1146
21,53,35,0.2199
21,53,36,0.1338
21,53,37,0.3087
21,53,38,0.1325
21,53,39,0.1547
21,53,40,0.2768
21,53,41,0.2034
21,53,42,0.1633
21,53,43,0.2418
21,53,44,0.1292
21,53,45,0.0996
21,53,46,0.2145
21,53,47,0.7186
21,53,48,0.7126
21,53,49,0.2475
21,53,50,0.2728
21,53,51,0.2233
21,53,52,0.7987
21,53,53,0.6729
21,53,54,0.7417
21,53,55,0.879
21,53,56,0.7462
21,53,57,0.7898
21,53,58,0.6428
21,53,59,0.2415
21,53,60,0.0795
21,53,61,0.2597
21,53,62,0.7719
21,53,63,0.302
21,54,0,0.3616
21,54,1,0.1193
21,54,2,0.2496
21,54,3,0.1978
21,54,4,0.1699
21,54,5,0.1455
21,54,6,0.0932
21,54,7,0.2225
21,54,8,0.132
21,54,9,0.1864
21,54,10,0.1976
21,54,11,0.1307
21,54,12,0.1843
21,54,13,0.074
21,54,14,0.1408
21,54,15,0.285
21,54,16,0.0
21,54,17,0.229
21,54,18,0.2033
21,54,19,0.2977
21,54,20,0.1186
21,54,21,0.1342
21,54,22,0.1852
21,54,23,0.2286
21,54,24,0.195
21,54,25,0.2501
21,54,26,0.2584
21,54,27,0.1123
21,54,28,0.1823
21,54,29,0.2737
21,54,30,0.2701
21,54,31,0.1055
21,54,32,0.2669
21,54,33,0.165
21,54,34,0.2318
21,54,35,0.1229
21,54,36,0.1693
21,54,37,0.2821
21,54,38,0.1301
21,54,39,0.1735
21,54,40,0.2252
21,54,41,0.1573
21,54,42,0.2299
21,54,43,0.0698
21,54,44,0.2041
21,54,45,0.1409
21,54,46,0.2558
21,54,47,0.0154
21,54,48,0.1483
21,54,49,0.2313
21,54,50,0.1266
21,54,51,0.162
21,54,52,0.1689
21,54,53,0.2596
21,54,54,0.2092
21,54,55,0.2154
21,54,56,0.0764
21,54,57,0.2151
21,54,58,0.0718
21,54,59,0.1959
21,54,60,0.1072
21,54,61,0.0472
21,54,62,0.1341
21,54,63,0.2738
21,55,0,0.228
21,55,1,0.0587
21,55,2,0.2489
21,55,3,0.1664
21,55,4,0.2197
21,55,5,0.2725
21,55,6,0.1207
21,55,7,0.1395
21,55,8,0.1395
21,55,9,0.0397
21,55,10,0.2288
21,55,11,0.2965
21,55,12,0.1656
21,55,13,0.0867
21,55,14,0.2294
21,55,15,0.1059
21,55,16,0.2533
21,55,17,0.1987
21,55,18,0.2508
21,55,19,0.1473
21,55,20,0.1804
21,55,21,0.3684
21,55,22,0.2288
21,55,23,0.28
21,55,24,0.0925
21,55,25,0.0008
21,55,26,0.258
21,55,27,0.0362
21,55,28,0.2977
21,55,29,0.111
21,55,30,0.0
21,55,31,0.2045
21,55,32,0.0871
21,55,33,0.1626
21,55,34,0.1171
21,55,35,0.1632
21,55,36,0.0999
21,55,37,0.1494
21,55,38,0.2623
21,55,39,0.2113
21,55,40,0.0837
21,55,41,0.0816
21,55,42,0.1472
21,55,43,0.2092
21,55,44,0.1813
21,55,45,0.1785
21,55,46,0.2214
21,55,47,0.2365
21,55,48,0.2096
21,55,49,0.2823
21,55,50,0.2009
21,55,51,0.1213
21,55,52,0.1469
21,55,53,0.1912
21,55,54,0.1452
21,55,55,0.2829
21,55,56,0.2077
21,55,57,0.1986
21,55,58,0.2191
21,55,59,0.0585
21,55,60,0.1341
21,55,61,0.0618
21,55,62,0.1694
21,55,63,0.1306
21,56,0,0.2397
21,56,1,0.2706
21,56,2,0.187
21,56,3,0.2105
21,56,4,0.2713
21,56,5,0.2417
21,56,6,0.1988
21,56,7,0.1779
21,56,8,0.2394
21,56,9,0.0333
21,56,10,0.2195
21,56,11,0.1977
21,56,12,0.053
21,56,13,0.3496
21,56,14,0.2208
21,56,15,0.2535
21,56,16,0.0214
21,56,17,0.1594
21,56,18,0.0312
21,56,19,0.0811
21,56,20,0.118
21,56,21,0.1369
21,56,22,0.1891
21,56,23,0.0216
21,56,24,0.1899
21,56,25,0.0513
21,56,26,0.1793
21,56,27,0.1889
21,56,28,0.1026
21,56,29,0.1547
21,56,30,0.1363
21,56,31,0.2087
21,56,32,0.1059
21,56,33,0.1539
21,56,34,0.306
21,56,35,0.116
21,56,36,0.1811
21,56,37,0.1058
21,56,38,0.0923
21,56,39,0.1743
21,56,40,0.0997
21,56,41,0.0719
21,56,42,0.2011
21,56,43,0.1575
21,56,44,0.1765
21,56,45,0.2847
21,56,46,0.1439
21,56,47,0.1882
21,56,48,0.1562
21,56,49,0.2399
21,56,50,0.1804
21,56,51,0.1498
21,56,52,0.1014
21,56,53,0.3304
21,56,54,0.3287
21,56,55,0.2281
