layer,x,y,temp
19,25,21,1615.1
19,25,22,1618.76
19,25,23,1640.3
19,25,24,1611.31
19,25,25,1600.17
19,25,26,1609.31
19,25,27,1579.28
19,25,28,1648.46
19,25,29,1647.36
19,25,30,1685.3
19,25,31,1602.64
19,26,0,1603.31
19,26,1,1632.13
19,26,2,1574.56
19,26,3,1691.32
19,26,4,1547.48
19,26,5,1581.03
19,26,6,1647.1
19,26,7,1684.8
19,26,8,1695.58
19,26,9,1706.83
19,26,10,1690.0
19,26,11,1631.17
19,26,12,1592.98
19,26,13,1716.18
19,26,14,1668.39
19,26,15,1565.94
19,26,16,1567.53
19,26,17,1635.85
19,26,18,1578.54
19,26,19,1496.96
19,26,20,1550.85
19,26,21,1629.93
19,26,22,1513.46
19,26,23,1553.72
19,26,24,1600.98
19,26,25,1589.41
19,26,26,1592.31
19,26,27,1666.42
19,26,28,1612.22
19,26,29,1639.99
19,26,30,1614.6
19,26,31,1586.41
19,27,0,1545.77
19,27,1,1651.27
19,27,2,1644.6
19,27,3,1635.75
19,27,4,1699.67
19,27,5,1636.25
19,27,6,1534.21
19,27,7,1692.71
19,27,8,1522.49
19,27,9,1568.15
19,27,10,1654.55
19,27,11,1585.86
19,27,12,1643.66
19,27,13,1562.24
19,27,14,1529.02
19,27,15,1558.7
19,27,16,1603.95
19,27,17,1560.44
19,27,18,1607.64
19,27,19,1601.42
19,27,20,1678.1
19,27,21,1653.59
19,27,22,1745.36
19,27,23,1570.48
19,27,24,1470.74
19,27,25,1713.54
19,27,26,1615.25
19,27,27,1575.53
19,27,28,1561.47
19,27,29,1683.55
19,27,30,1664.36
19,27,31,1586.29
19,28,0,1586.03
19,28,1,1681.62
19,28,2,1619.16
19,28,3,1608.5
19,28,4,1616.46
19,28,5,1638.14
19,28,6,1631.16
19,28,7,1626.56
19,28,8,1658.22
19,28,9,1561.71
19,28,10,1774.04
19,28,11,1632.74
19,28,12,1485.91
19,28,13,1675.45
19,28,14,1630.93
19,28,15,1672.19
19,28,16,1583.15
19,28,17,1625.42
19,28,18,1572.22
19,28,19,1631.86
19,28,20,1689.2
19,28,21,1548.83
19,28,22,1700.19
19,28,23,1568.41
19,28,24,1561.67
19,28,25,1662.79
19,28,26,1661.21
19,28,27,1564.93
19,28,28,1707.75
19,28,29,1646.2
19,28,30,1692.17
19,28,31,1617.81
19,29,0,1573.41
19,29,1,1497.04
19,29,2,1656.7
19,29,3,1649.01
19,29,4,1585.44
19,29,5,1585.65
19,29,6,1527.75
19,29,7,1668.02
19,29,8,1530.63
19,29,9,1552.49
19,29,10,1544.5
19,29,11,1576.17
19,29,12,1653.67
19,29,13,1689.36
19,29,14,1602.2
19,29,15,1635.93
19,29,16,1635.24
19,29,17,1597.3
19,29,18,1658.55
19,29,19,1561.08
19,29,20,1601.84
19,29,21,1573.88
19,29,22,1649.94
19,29,23,1637.54
19,29,24,1561.27
19,29,25,1563.4
19,29,26,1573.87
19,29,27,1635.6
19,29,28,1681.99
19,29,29,1659.07
19,29,30,1549.77
19,29,31,1568.13
19,30,0,1602.97
19,30,1,1544.98
19,30,2,1652.48
19,30,3,1566.18
19,30,4,1599.56
19,30,5,1620.95
19,30,6,1627.07
19,30,7,1594.91
19,30,8,1700.06
19,30,9,1645.98
19,30,10,1540.65
19,30,11,1593.37
19,30,12,1652.05
19,30,13,1640.45
19,30,14,1558.18
19,30,15,1684.34
19,30,16,1583.74
19,30,17,1590.77
19,30,18,1571.65
19,30,19,1625.39
19,30,20,1581.83
19,30,21,1705.3
19,30,22,1591.92
19,30,23,1648.81
19,30,24,1588.24
19,30,25,1613.92
19,30,26,1562.6
19,30,27,1606.89
19,30,28,1668.95
19,30,29,1620.16
19,30,30,1715.64
19,30,31,1620.65
19,31,0,1577.57
19,31,1,1585.34
19,31,2,1636.47
19,31,3,1584.97
19,31,4,1671.79
19,31,5,1680.87
19,31,6,1732.4
19,31,7,1684.85
19,31,8,1656.57
19,31,9,1601.46
19,31,10,1654.92
19,31,11,1702.04
19,31,12,1600.03
19,31,13,1524.29
19,31,14,1521.19
19,31,15,1690.98
19,31,16,1605.28
19,31,17,1683.31
19,31,18,1634.67
19,31,19,1578.08
19,31,20,1727.88
19,31,21,1604.98
19,31,22,1641.44
19,31,23,1613.45
19,31,24,1647.76
19,31,25,1645.58
19,31,26,1620.91
19,31,27,1516.96
19,31,28,1651.26
19,31,29,1692.5
19,31,30,1617.98
19,31,31,1562.0
20,0,0,1360.8
20,0,1,1442.87
20,0,2,1523.66
20,0,3,1355.69
20,0,4,1480.48
20,0,5,1442.06
20,0,6,1391.94
20,0,7,1529.54
20,0,8,1441.59
20,0,9,1469.65
20,0,10,1446.46
20,0,11,1437.74
20,0,12,1525.97
20,0,13,1494.37
20,0,14,1342.44
20,0,15,1455.04
20,0,16,1518.95
20,0,17,1446.17
20,0,18,1445.96
20,0,19,1382.44
20,0,20,1505.65
20,0,21,1485.75
20,0,22,1409.39
20,0,23,1440.21
20,0,24,1436.79
20,0,25,1544.23
20,0,26,1448.07
20,0,27,1391.1
20,0,28,1581.45
20,0,29,1450.91
20,0,30,1406.99
20,0,31,1492.35
20,1,0,1477.25
20,1,1,1423.83
20,1,2,1494.64
20,1,3,1412.08
20,1,4,1502.19
20,1,5,1362.73
20,1,6,1440.35
20,1,7,1411.63
20,1,8,1430.61
20,1,9,1427.11
20,1,10,1457.32
20,1,11,1484.06
20,1,12,1460.69
20,1,13,1351.06
20,1,14,1283.98
20,1,15,1344.33
20,1,16,1415.59
20,1,17,1427.39
20,1,18,1362.1
20,1,19,1460.2
20,1,20,1382.82
20,1,21,1429.27
20,1,22,1341.21
20,1,23,1487.42
20,1,24,1481.37
20,1,25,1485.34
20,1,26,1532.4
20,1,27,1353.64
20,1,28,1395.03
20,1,29,1385.41
20,1,30,1436.45
20,1,31,1454.11
20,2,0,1470.81
20,2,1,1495.12
20,2,2,1524.47
20,2,3,1442.29
20,2,4,1405.56
20,2,5,1470.4
20,2,6,1352.49
20,2,7,1401.35
20,2,8,1390.63
20,2,9,1516.63
20,2,10,1423.2
20,2,11,1510.02
20,2,12,1375.47
20,2,13,1431.04
20,2,14,1379.25
20,2,15,1441.61
20,2,16,1446.78
20,2,17,1392.57
20,2,18,1369.47
20,2,19,1485.42
20,2,20,1421.05
20,2,21,1464.98
20,2,22,1395.54
20,2,23,1470.79
20,2,24,1492.62
20,2,25,1424.4
20,2,26,1396.54
20,2,27,1478.2
20,2,28,1486.35
20,2,29,1421.21
20,2,30,1525.17
20,2,31,1364.5
20,3,0,1448.26
20,3,1,1437.93
20,3,2,1461.31
20,3,3,1402.2
20,3,4,1467.28
20,3,5,1323.57
20,3,6,1421.2
20,3,7,1448.85
20,3,8,1473.78
20,3,9,1427.03
20,3,10,1500.5
20,3,11,1359.08
20,3,12,1445.4
20,3,13,1507.16
20,3,14,1507.16
20,3,15,1482.87
20,3,16,1324.28
20,3,17,1435.59
20,3,18,1459.46
20,3,19,1380.24
20,3,20,1472.5
20,3,21,1403.1
20,3,22,1473.24
20,3,23,1285.28
20,3,24,1492.03
20,3,25,1377.28
20,3,26,1458.58
20,3,27,1461.81
20,3,28,1333.94
20,3,29,1437.87
20,3,30,1522.67
20,3,31,1468.46
20,4,0,1419.43
20,4,1,1409.51
20,4,2,1443.52
20,4,3,1413.24
20,4,4,1433.25
20,4,5,1369.06
20,4,6,1512.44
20,4,7,1429.15
20,4,8,1382.58
20,4,9,1373.55
20,4,10,1448.66
20,4,11,1377.04
20,4,12,1494.98
20,4,13,1422.38
20,4,14,1378.79
20,4,15,1524.11
20,4,16,1455.36
20,4,17,1300.82
20,4,18,1490.06
20,4,19,1386.31
20,4,20,1419.56
20,4,21,1380.17
20,4,22,1412.21
20,4,23,1401.84
20,4,24,1343.83
20,4,25,1404.04
20,4,26,1427.12
20,4,27,1315.21
20,4,28,1380.46
20,4,29,1517.86
20,4,30,1434.28
20,4,31,1430.56
20,5,0,1356.82
20,5,1,1408.93
20,5,2,1338.92
20,5,3,1398.38
20,5,4,1471.19
20,5,5,1483.37
20,5,6,1473.5
20,5,7,1355.92
20,5,8,1405.33
20,5,9,1383.44
20,5,10,1421.98
20,5,11,1456.76
20,5,12,1544.2
20,5,13,1485.22
20,5,14,1445.17
20,5,15,1425.0
20,5,16,1430.95
20,5,17,1298.66
20,5,18,1406.94
20,5,19,1369.06
20,5,20,1424.48
20,5,21,1509.34
20,5,22,1578.58
20,5,23,1515.23
20,5,24,1465.32
20,5,25,1344.46
20,5,26,1449.71
20,5,27,1412.36
20,5,28,1461.75
20,5,29,1532.06
20,5,30,1379.65
20,5,31,1443.71
20,6,0,1365.7
20,6,1,1478.08
20,6,2,1428.49
20,6,3,1377.71
20,6,4,1420.67
20,6,5,1358.88
20,6,6,1470.93
20,6,7,1329.78
20,6,8,1466.96
20,6,9,1495.15
20,6,10,1402.27
20,6,11,1401.62
20,6,12,1505.8
20,6,13,1346.41
20,6,14,1441.78
20,6,15,1403.51
20,6,16,1448.25
20,6,17,1433.63
20,6,18,1525.23
20,6,19,1374.98
20,6,20,1379.16
20,6,21,1372.26
20,6,22,1466.5
20,6,23,1495.19
20,6,24,1460.0
20,6,25,1405.16
20,6,26,1425.64
20,6,27,1422.75
20,6,28,1383.8
20,6,29,1324.31
20,6,30,1435.01
20,6,31,1487.9
20,7,0,1295.75
20,7,1,1465.11
20,7,2,1402.06
20,7,3,1394.05
20,7,4,1359.44
20,7,5,1398.52
20,7,6,1392.14
20,7,7,1451.7
20,7,8,1448.18
20,7,9,1432.44
20,7,10,1463.4
20,7,11,1442.01
20,7,12,1433.27
20,7,13,1439.95
20,7,14,1502.35
20,7,15,1419.33
20,7,16,1410.3
20,7,17,1451.96
20,7,18,1384.77
20,7,19,1422.05
20,7,20,1384.79
20,7,21,1430.42
20,7,22,1460.38
20,7,23,1457.84
20,7,24,1552.73
20,7,25,1368.4
20,7,26,1413.57
20,7,27,1462.6
20,7,28,1424.64
20,7,29,1379.95
20,7,30,1388.13
20,7,31,1409.26
20,8,0,1536.32
20,8,1,1381.51
20,8,2,1369.46
20,8,3,1344.31
20,8,4,1401.34
20,8,5,1513.3
20,8,6,1463.66
20,8,7,1447.01
20,8,8,1447.04
20,8,9,1434.64
20,8,10,1393.96
20,8,11,1361.27
20,8,12,1417.79
20,8,13,1344.08
20,8,14,1411.91
20,8,15,1423.87
20,8,16,1388.06
20,8,17,1495.18
20,8,18,1428.1
20,8,19,1408.8
20,8,20,1347.13
20,8,21,1386.23
20,8,22,1380.08
20,8,23,1405.54
20,8,24,1370.06
20,8,25,1426.65
20,8,26,1431.06
20,8,27,1364.74
20,8,28,1529.04
20,8,29,1461.75
20,8,30,1557.42
20,8,31,1470.63
20,9,0,1503.07
20,9,1,1452.23
20,9,2,1417.22
20,9,3,1332.35
20,9,4,1403.22
20,9,5,1374.55
20,9,6,1370.92
20,9,7,1356.62
20,9,8,1369.22
20,9,9,1384.21
20,9,10,1422.0
20,9,11,1522.78
20,9,12,1442.95
20,9,13,1531.23
20,9,14,1343.04
20,9,15,1449.97
20,9,16,1353.72
20,9,17,1436.99
20,9,18,1445.76
20,9,19,1426.05
20,9,20,1405.93
20,9,21,1397.3
20,9,22,1457.55
20,9,23,1398.84
20,9,24,1509.8
20,9,25,1438.4
20,9,26,1402.46
20,9,27,1495.2
20,9,28,1382.95
20,9,29,1444.86
20,9,30,1525.7
20,9,31,1460.82
20,10,0,1330.71
20,10,1,1406.31
20,10,2,1358.08
20,10,3,1427.01
20,10,4,1500.45
20,10,5,1401.57
20,10,6,1375.49
20,10,7,1357.99
20,10,8,1458.15
20,10,9,1438.67
20,10,10,1435.51
20,10,11,1439.5
20,10,12,1330.28
20,10,13,1359.25
20,10,14,1454.83
20,10,15,1381.63
20,10,16,1356.14
20,10,17,1504.74
20,10,18,1438.45
20,10,19,1387.51
20,10,20,1382.71
20,10,21,1486.6
20,10,22,1462.74
20,10,23,1413.17
20,10,24,1453.07
20,10,25,1532.78
20,10,26,1451.14
20,10,27,1474.7
20,10,28,1481.67
20,10,29,1347.1
20,10,30,1331.21
20,10,31,1403.59
20,11,0,1386.22
20,11,1,1521.13
20,11,2,1449.53
20,11,3,1465.53
20,11,4,1402.48
20,11,5,1346.53
20,11,6,1488.1
20,11,7,1436.45
20,11,8,1455.57
20,11,9,1396.42
20,11,10,1444.32
20,11,11,1390.85
20,11,12,1352.59
20,11,13,1447.29
20,11,14,1376.97
20,11,15,1491.24
20,11,16,1445.21
20,11,17,1308.57
20,11,18,1402.8
20,11,19,1418.36
20,11,20,1343.12
20,11,21,1456.75
20,11,22,1389.59
20,11,23,1495.46
20,11,24,1498.43
20,11,25,1354.25
20,11,26,1511.85
20,11,27,1421.48
20,11,28,1465.72
20,11,29,1471.27
20,11,30,1491.1
20,11,31,1523.15
20,12,0,1447.3
20,12,1,1497.75
20,12,2,1339.19
20,12,3,1454.26
20,12,4,1487.81
20,12,5,1439.44
20,12,6,1462.27
20,12,7,1329.52
20,12,8,1584.38
20,12,9,1356.34
20,12,10,1470.94
20,12,11,1331.09
20,12,12,1427.65
20,12,13,1397.8
20,12,14,1370.22
20,12,15,1454.42
20,12,16,1496.25
20,12,17,1404.03
20,12,18,1429.14
20,12,19,1412.86
20,12,20,1313.85
20,12,21,1458.28
20,12,22,1431.23
20,12,23,1447.44
20,12,24,1468.32
20,12,25,1484.02
20,12,26,1297.47
20,12,27,1440.61
20,12,28,1385.53
20,12,29,1435.15
20,12,30,1353.02
20,12,31,1388.19
20,13,0,1368.36
20,13,1,1543.6
20,13,2,1383.24
20,13,3,1508.94
20,13,4,1478.83
20,13,5,1354.23
20,13,6,1424.8
20,13,7,1421.62
20,13,8,1439.67
20,13,9,1330.93
20,13,10,1478.71
20,13,11,1464.21
20,13,12,1421.2
20,13,13,1436.26
20,13,14,1399.06
20,13,15,1429.28
20,13,16,1352.9
20,13,17,1516.95
20,13,18,1565.66
20,13,19,1454.1
20,13,20,1397.97
20,13,21,1473.37
20,13,22,1431.19
20,13,23,1457.36
20,13,24,1374.24
20,13,25,1410.84
20,13,26,1431.76
20,13,27,1459.49
20,13,28,1511.62
20,13,29,1540.03
20,13,30,1400.19
20,13,31,1455.88
20,14,0,1395.42
20,14,1,1418.97
20,14,2,1382.55
20,14,3,1448.89
20,14,4,1470.33
20,14,5,1487.01
20,14,6,1479.11
20,14,7,1425.2
20,14,8,1444.58
20,14,9,1431.0
20,14,10,1413.86
20,14,11,1424.05
20,14,12,1509.92
20,14,13,1534.77
20,14,14,1423.12
20,14,15,1397.5
20,14,16,1483.19
20,14,17,1362.33
20,14,18,1427.05
20,14,19,1465.17
20,14,20,1419.73
20,14,21,1475.07
20,14,22,1342.2
20,14,23,1496.65
20,14,24,1473.18
20,14,25,1501.02
20,14,26,1499.29
20,14,27,1407.7
20,14,28,1459.68
20,14,29,1305.62
20,14,30,1424.83
20,14,31,1374.55
20,15,0,1366.31
20,15,1,1459.4
20,15,2,1462.64
20,15,3,1426.51
20,15,4,1339.33
20,15,5,1473.61
20,15,6,1474.55
20,15,7,1393.21
20,15,8,1502.0
20,15,9,1430.98
20,15,10,1412.5
20,15,11,1396.36
20,15,12,1426.43
20,15,13,1376.6
20,15,14,1438.87
20,15,15,1395.54
20,15,16,1384.48
20,15,17,1420.74
20,15,18,1370.88
20,15,19,1419.18
20,15,20,1466.25
20,15,21,1368.63
20,15,22,1393.8
20,15,23,1463.8
20,15,24,1523.24
20,15,25,1334.48
20,15,26,1410.6
20,15,27,1357.8
20,15,28,1438.64
20,15,29,1459.06
20,15,30,1474.71
20,15,31,1413.24
20,16,0,1505.32
20,16,1,1372.11
20,16,2,1303.57
20,16,3,1435.77
20,16,4,1378.32
20,16,5,1434.39
20,16,6,1427.39
20,16,7,1415.03
20,16,8,1398.47
20,16,9,1462.08
20,16,10,1438.91
20,16,11,1406.56
20,16,12,1545.88
20,16,13,1439.33
20,16,14,1399.83
20,16,15,1411.51
20,16,16,1444.01
20,16,17,1545.22
20,16,18,1449.13
20,16,19,1422.73
20,16,20,1373.96
20,16,21,1335.51
20,16,22,1503.11
20,16,23,1370.77
20,16,24,1506.62
20,16,25,1487.48
20,16,26,1407.24
20,16,27,1377.96
20,16,28,1484.21
20,16,29,1436.94
20,16,30,1453.91
20,16,31,1429.94
20,17,0,1535.21
20,17,1,1467.77
20,17,2,1344.02
20,17,3,1392.57
20,17,4,1450.39
20,17,5,1401.59
20,17,6,1414.39
20,17,7,1367.56
20,17,8,1393.64
20,17,9,1454.24
20,17,10,1426.38
20,17,11,1364.93
20,17,12,1355.75
20,17,13,1319.98
20,17,14,1436.02
20,17,15,1439.87
20,17,16,1402.65
20,17,17,1466.78
20,17,18,1509.66
20,17,19,1468.75
20,17,20,1445.57
20,17,21,1436.5
20,17,22,1403.26
20,17,23,1415.03
20,17,24,1400.93
20,17,25,1374.37
20,17,26,1483.53
20,17,27,1427.0
20,17,28,1434.94
20,17,29,1452.58
20,17,30,1445.65
20,17,31,1470.98
20,18,0,1380.89
20,18,1,1381.5
20,18,2,1444.55
20,18,3,1409.58
20,18,4,1388.09
20,18,5,1409.05
20,18,6,1443.12
20,18,7,1445.97
20,18,8,1387.72
20,18,9,1373.18
20,18,10,1469.01
20,18,11,1498.84
20,18,12,1362.56
20,18,13,1419.54
20,18,14,1442.73
20,18,15,1422.94
20,18,16,1447.71
20,18,17,1374.6
20,18,18,1503.13
20,18,19,1508.43
20,18,20,1414.38
20,18,21,1431.78
20,18,22,1389.59
20,18,23,1419.43
20,18,24,1460.14
20,18,25,1496.77
20,18,26,1462.9
20,18,27,1428.63
20,18,28,1424.28
20,18,29,1484.28
20,18,30,1405.4
20,18,31,1430.36
20,19,0,1538.08
20,19,1,1469.06
20,19,2,1398.64
20,19,3,1423.89
20,19,4,1439.99
20,19,5,1416.71
20,19,6,1421.53
20,19,7,1385.97
20,19,8,1468.58
20,19,9,1477.4
20,19,10,1483.76
20,19,11,1427.01
20,19,12,1421.17
20,19,13,1471.71
20,19,14,1369.04
20,19,15,1422.89
20,19,16,1392.73
20,19,17,1362.4
20,19,18,1411.77
20,19,19,1356.41
20,19,20,1383.67
20,19,21,1446.68
20,19,22,1478.08
20,19,23,1423.43
20,19,24,1532.82
20,19,25,1457.22
20,19,26,1316.86
20,19,27,1460.32
20,19,28,1408.94
20,19,29,1425.46
20,19,30,1475.3
20,19,31,1391.96
20,20,0,1439.86
20,20,1,1492.26
20,20,2,1432.62
20,20,3,1399.8
20,20,4,1440.34
20,20,5,1415.95
20,20,6,1360.7
20,20,7,1425.26
20,20,8,1417.97
20,20,9,1469.08
20,20,10,1278.93
20,20,11,1388.54
20,20,12,1455.31
20,20,13,1416.37
20,20,14,1443.47
20,20,15,1470.9
20,20,16,1536.64
20,20,17,1375.28
20,20,18,1374.84
20,20,19,1505.34
20,20,20,1455.78
20,20,21,1407.25
20,20,22,1444.96
20,20,23,1355.76
20,20,24,1446.05
20,20,25,1462.72
20,20,26,1435.27
20,20,27,1480.14
20,20,28,1452.69
20,20,29,1398.73
20,20,30,1511.38
20,20,31,1387.67
20,21,0,1521.03
20,21,1,1447.91
20,21,2,1375.83
20,21,3,1390.28
20,21,4,1475.6
20,21,5,1379.11
20,21,6,1383.13
20,21,7,1530.64
20,21,8,1449.61
20,21,9,1404.36
20,21,10,1506.58
20,21,11,1361.14
20,21,12,1503.39
20,21,13,1490.58
20,21,14,1451.99
20,21,15,1408.28
20,21,16,1483.12
20,21,17,1534.44
20,21,18,1463.64
20,21,19,1480.04
20,21,20,1358.58
20,21,21,1458.18
20,21,22,1417.61
20,21,23,1469.58
20,21,24,1380.65
20,21,25,1422.77
20,21,26,1424.58
20,21,27,1530.34
20,21,28,1507.71
20,21,29,1532.53
20,21,30,1503.03
20,21,31,1506.28
20,22,0,1477.29
20,22,1,1458.65
20,22,2,1417.06
20,22,3,1550.41
20,22,4,1445.44
20,22,5,1467.87
20,22,6,1400.63
20,22,7,1492.58
20,22,8,1415.68
20,22,9,1368.99
20,22,10,1415.44
20,22,11,1484.14
20,22,12,1450.34
20,22,13,1334.32
20,22,14,1406.9
20,22,15,1457.87
20,22,16,1420.76
20,22,17,1415.28
20,22,18,1471.34
20,22,19,1483.94
20,22,20,1414.45
20,22,21,1458.74
20,22,22,1454.7
20,22,23,1484.02
20,22,24,1429.83
20,22,25,1469.02
20,22,26,1480.46
20,22,27,1465.31
20,22,28,1408.52
20,22,29,1414.56
20,22,30,1422.94
20,22,31,1406.0
20,23,0,1425.63
20,23,1,1545.31
20,23,2,1284.84
20,23,3,1438.56
20,23,4,1462.95
20,23,5,1427.6
20,23,6,1407.29
20,23,7,1350.36
20,23,8,1212.7
20,23,9,1529.79
20,23,10,1515.33
20,23,11,1402.78
20,23,12,1440.4
20,23,13,1536.07
20,23,14,1531.75
20,23,15,1384.74
20,23,16,1412.61
20,23,17,1388.42
20,23,18,1432.77
20,23,19,1375.01
20,23,20,1523.3
20,23,21,1391.1
20,23,22,1437.97
20,23,23,1403.04
20,23,24,1359.78
20,23,25,1547.09
20,23,26,1414.41
20,23,27,1417.48
20,23,28,1324.69
20,23,29,1432.21
20,23,30,1349.17
20,23,31,1433.68
20,24,0,1412.28
20,24,1,1422.61
20,24,2,1434.62
20,24,3,1486.58
20,24,4,1462.44
20,24,5,1440.01
20,24,6,1498.04
20,24,7,1498.61
20,24,8,1377.51
20,24,9,1374.5
20,24,10,1499.43
20,24,11,1404.96
20,24,12,1417.79
20,24,13,1435.47
20,24,14,1479.81
20,24,15,1494.78
20,24,16,1483.51
20,24,17,1349.25
20,24,18,1439.9
20,24,19,1380.45
20,24,20,1335.82
20,24,21,1535.29
20,24,22,1404.22
20,24,23,1406.49
20,24,24,1556.44
20,24,25,1425.97
20,24,26,1391.43
20,24,27,1450.59
20,24,28,1474.99
20,24,29,1420.81
20,24,30,1414.93
20,24,31,1409.78
20,25,0,1453.55
20,25,1,1426.89
20,25,2,1319.08
20,25,3,1346.85
20,25,4,1521.47
20,25,5,1343.44
20,25,6,1402.48
20,25,7,1370.52
20,25,8,1473.12
20,25,9,1509.25
20,25,10,1356.32
20,25,11,1446.35
20,25,12,1364.66
20,25,13,1441.97
20,25,14,1451.68
20,25,15,1409.69
20,25,16,1544.03
20,25,17,1429.03
20,25,18,1409.22
20,25,19,1400.97
20,25,20,1487.2
20,25,21,1368.11
20,25,22,1419.47
20,25,23,1438.1
20,25,24,1405.73
20,25,25,1449.54
20,25,26,1374.49
20,25,27,1525.61
20,25,28,1441.08
20,25,29,1396.24
20,25,30,1386.27
20,25,31,1379.23
20,26,0,1475.78
20,26,1,1401.89
20,26,2,1449.91
20,26,3,1414.69
20,26,4,1463.63
20,26,5,1463.01
20,26,6,1468.36
20,26,7,1481.96
20,26,8,1394.7
20,26,9,1489.34
20,26,10,1475.64
20,26,11,1471.57
20,26,12,1407.3
20,26,13,1364.99
20,26,14,1511.88
20,26,15,1326.04
20,26,16,1385.65
20,26,17,1461.59
20,26,18,1459.45
20,26,19,1434.22
20,26,20,1341.85
20,26,21,1432.47
20,26,22,1341.95
20,26,23,1447.86
20,26,24,1479.71
20,26,25,1347.14
20,26,26,1434.07
20,26,27,1506.28
20,26,28,1520.61
20,26,29,1383.17
20,26,30,1499.2
20,26,31,1412.6
20,27,0,1379.66
20,27,1,1494.32
20,27,2,1492.07
20,27,3,1522.57
20,27,4,1404.67
20,27,5,1492.31
20,27,6,1457.76
20,27,7,1488.76
20,27,8,1520.59
20,27,9,1508.64
20,27,10,1455.2
20,27,11,1381.48
20,27,12,1365.74
20,27,13,1442.98
20,27,14,1474.24
20,27,15,1406.08
20,27,16,1390.53
20,27,17,1614.08
20,27,18,1443.33
20,27,19,1454.76
20,27,20,1314.03
20,27,21,1498.12
20,27,22,1454.75
20,27,23,1430.35
20,27,24,1462.74
20,27,25,1365.69
20,27,26,1422.49
20,27,27,1531.7
20,27,28,1479.47
20,27,29,1517.0
20,27,30,1486.49
20,27,31,1428.56
20,28,0,1438.19
20,28,1,1416.99
20,28,2,1397.7
20,28,3,1382.69
20,28,4,1474.79
20,28,5,1506.66
20,28,6,1390.84
20,28,7,1425.95
20,28,8,1465.17
20,28,9,1556.5
20,28,10,1465.0
20,28,11,1465.23
20,28,12,1453.07
20,28,13,1443.22
20,28,14,1465.67
20,28,15,1388.71
20,28,16,1441.27
20,28,17,1472.14
20,28,18,1474.09
20,28,19,1486.43
20,28,20,1406.58
20,28,21,1450.38
20,28,22,1447.53
20,28,23,1394.03
20,28,24,1495.81
20,28,25,1444.08
20,28,26,1427.56
20,28,27,1501.92
20,28,28,1456.47
20,28,29,1360.66
20,28,30,1400.74
20,28,31,1451.55
20,29,0,1454.99
20,29,1,1486.53
20,29,2,1422.39
20,29,3,1462.39
20,29,4,1405.13
20,29,5,1423.55
20,29,6,1365.08
20,29,7,1408.88
20,29,8,1450.66
20,29,9,1363.36
20,29,10,1462.91
20,29,11,1483.19
20,29,12,1408.55
20,29,13,1507.48
20,29,14,1409.86
20,29,15,1452.4
20,29,16,1485.23
20,29,17,1369.29
20,29,18,1376.79
20,29,19,1425.48
20,29,20,1468.43
20,29,21,1415.68
20,29,22,1407.13
20,29,23,1447.71
20,29,24,1427.6
20,29,25,1558.52
20,29,26,1492.68
20,29,27,1503.0
20,29,28,1328.88
20,29,29,1417.2
20,29,30,1468.88
20,29,31,1419.81
20,30,0,1480.92
20,30,1,1463.55
20,30,2,1378.22
20,30,3,1432.51
20,30,4,1510.83
20,30,5,1403.42
20,30,6,1459.82
20,30,7,1346.5
20,30,8,1399.58
20,30,9,1510.14
20,30,10,1374.58
20,30,11,1437.35
20,30,12,1485.61
20,30,13,1418.14
20,30,14,1450.28
20,30,15,1425.35
20,30,16,1421.67
20,30,17,1417.22
20,30,18,1449.8
20,30,19,1498.56
20,30,20,1567.87
20,30,21,1383.7
20,30,22,1423.08
20,30,23,1444.14
20,30,24,1449.59
20,30,25,1348.04
20,30,26,1399.37
20,30,27,1392.38
20,30,28,1348.04
20,30,29,1322.76
20,30,30,1416.77
20,30,31,1470.37
20,31,0,1317.31
20,31,1,1415.02
20,31,2,1459.97
20,31,3,1473.09
20,31,4,1450.4
20,31,5,1348.26
20,31,6,1433.33
20,31,7,1467.91
20,31,8,1402.93
20,31,9,1466.28
20,31,10,1360.81
20,31,11,1458.09
20,31,12,1493.81
20,31,13,1414.93
20,31,14,1391.74
20,31,15,1469.64
20,31,16,1408.16
20,31,17,1495.51
20,31,18,1455.69
20,31,19,1452.07
20,31,20,1399.03
20,31,21,1436.06
20,31,22,1372.34
20,31,23,1306.9
20,31,24,1402.01
20,31,25,1523.1
20,31,26,1504.46
20,31,27,1439.9
20,31,28,1483.04
20,31,29,1536.19
20,31,30,1390.32
20,31,31,1380.15
21,0,0,1715.58
21,0,1,1857.27
21,0,2,1903.71
21,0,3,1811.73
21,0,4,1817.5
21,0,5,1760.31
21,0,6,1865.85
21,0,7,1867.03
21,0,8,1871.85
21,0,9,1828.8
21,0,10,1845.51
21,0,11,1842.03
21,0,12,1817.89
21,0,13,1807.85
21,0,14,1963.11
21,0,15,1908.95
21,0,16,1874.36
21,0,17,1919.49
21,0,18,1859.96
21,0,19,1899.3
21,0,20,1903.45
21,0,21,1847.51
21,0,22,1797.24
21,0,23,1820.47
21,0,24,1757.38
21,0,25,1819.29
21,0,26,1823.99
21,0,27,1904.22
21,0,28,1853.52
21,0,29,1884.86
21,0,30,1769.55
21,0,31,1886.4
21,1,0,1759.2
21,1,1,1751.52
21,1,2,1829.61
21,1,3,1874.24
21,1,4,1842.7
21,1,5,1915.11
21,1,6,1795.29
21,1,7,1943.87
21,1,8,1807.25
21,1,9,1836.04
21,1,10,1826.22
21,1,11,1832.3
