layer,row,col,temp
18,13,30,142.6
18,13,31,160.7
18,13,32,124.0
18,13,33,72.6
18,13,34,120.7
18,13,35,100.7
18,13,36,98.0
18,13,37,103.3
18,13,38,143.0
18,13,39,107.6
18,13,40,84.4
18,13,41,120.8
18,13,42,170.4
18,13,43,137.3
18,13,44,103.6
18,13,45,86.7
18,13,46,90.4
18,13,47,1766.8
18,13,48,1664.2
18,13,49,1800.0
18,13,50,1878.6
18,13,51,154.1
18,13,52,65.7
18,13,53,110.9
18,13,54,1831.3
18,13,55,1803.5
18,13,56,1774.3
18,13,57,1766.7
18,13,58,1800.7
18,13,59,1760.0
18,13,60,1793.2
18,13,61,82.1
18,13,62,128.2
18,13,63,114.8
18,14,0,122.0
18,14,1,104.2
18,14,2,109.4
18,14,3,95.2
18,14,4,96.3
18,14,5,134.2
18,14,6,127.4
18,14,7,70.2
18,14,8,101.6
18,14,9,120.7
18,14,10,138.4
18,14,11,128.8
18,14,12,98.2
18,14,13,102.1
18,14,14,83.3
18,14,15,119.1
18,14,16,124.7
18,14,17,113.5
18,14,18,158.1
18,14,19,104.2
18,14,20,56.2
18,14,21,101.0
18,14,22,119.6
18,14,23,145.9
18,14,24,88.6
18,14,25,104.0
18,14,26,104.9
18,14,27,107.8
18,14,28,102.8
18,14,29,110.7
18,14,30,124.7
18,14,31,120.8
18,14,32,109.6
18,14,33,114.0
18,14,34,135.0
18,14,35,128.4
18,14,36,90.6
18,14,37,141.4
18,14,38,102.2
18,14,39,104.6
18,14,40,99.8
18,14,41,93.2
18,14,42,105.5
18,14,43,102.9
18,14,44,90.3
18,14,45,129.8
18,14,46,107.1
18,14,47,1853.9
18,14,48,1754.1
18,14,49,1740.6
18,14,50,114.8
18,14,51,117.5
18,14,52,99.8
18,14,53,111.8
18,14,54,1885.6
18,14,55,1671.0
18,14,56,1826.3
18,14,57,1654.9
18,14,58,1763.6
18,14,59,1764.4
18,14,60,78.7
18,14,61,113.3
18,14,62,85.5
18,14,63,127.9
18,15,0,110.3
18,15,1,78.3
18,15,2,96.7
18,15,3,109.0
18,15,4,81.1
18,15,5,99.1
18,15,6,147.0
18,15,7,157.6
18,15,8,144.4
18,15,9,141.6
18,15,10,112.4
18,15,11,125.7
18,15,12,135.9
18,15,13,88.1
18,15,14,88.6
18,15,15,123.7
18,15,16,83.3
18,15,17,127.7
18,15,18,118.8
18,15,19,127.1
18,15,20,134.9
18,15,21,87.7
18,15,22,135.1
18,15,23,145.9
18,15,24,115.8
18,15,25,105.2
18,15,26,94.1
18,15,27,99.9
18,15,28,96.3
18,15,29,102.5
18,15,30,112.0
18,15,31,75.4
18,15,32,108.9
18,15,33,126.2
18,15,34,137.2
18,15,35,128.4
18,15,36,110.9
18,15,37,116.0
18,15,38,107.1
18,15,39,109.8
18,15,40,87.7
18,15,41,72.9
18,15,42,137.2
18,15,43,91.7
18,15,44,88.5
18,15,45,95.0
18,15,46,119.6
18,15,47,1785.0
18,15,48,1760.7
18,15,49,88.0
18,15,50,77.1
18,15,51,89.0
18,15,52,155.2
18,15,53,113.6
18,15,54,1824.6
18,15,55,1805.4
18,15,56,1747.5
18,15,57,1827.7
18,15,58,1741.4
18,15,59,110.3
18,15,60,88.6
18,15,61,124.9
18,15,62,140.8
18,15,63,112.8
18,16,0,144.8
18,16,1,133.3
18,16,2,99.7
18,16,3,107.0
18,16,4,95.2
18,16,5,134.7
18,16,6,116.6
18,16,7,92.7
18,16,8,97.9
18,16,9,119.6
18,16,10,111.3
18,16,11,122.6
18,16,12,114.4
18,16,13,137.0
18,16,14,81.5
18,16,15,141.9
18,16,16,106.7
18,16,17,106.4
18,16,18,131.7
18,16,19,114.6
18,16,20,111.0
18,16,21,120.5
18,16,22,119.6
18,16,23,100.9
18,16,24,149.9
18,16,25,128.5
18,16,26,114.5
18,16,27,128.3
18,16,28,95.7
18,16,29,82.7
18,16,30,135.1
18,16,31,77.1
18,16,32,125.2
18,16,33,110.8
18,16,34,96.5
18,16,35,92.0
18,16,36,93.7
18,16,37,110.5
18,16,38,100.3
18,16,39,91.7
18,16,40,115.6
18,16,41,116.7
18,16,42,103.3
18,16,43,83.6
18,16,44,123.0
18,16,45,111.0
18,16,46,108.8
18,16,47,1744.4
18,16,48,1744.8
18,16,49,102.8
18,16,50,134.5
18,16,51,105.0
18,16,52,89.7
18,16,53,116.4
18,16,54,109.7
18,16,55,1714.7
18,16,56,1818.6
18,16,57,1777.0
18,16,58,1747.5
18,16,59,107.1
18,16,60,122.5
18,16,61,88.5
18,16,62,105.3
18,16,63,93.3
18,17,0,107.4
18,17,1,94.6
18,17,2,104.9
18,17,3,119.7
18,17,4,127.0
18,17,5,83.8
18,17,6,133.9
18,17,7,129.5
18,17,8,67.7
18,17,9,69.5
18,17,10,128.4
18,17,11,72.4
18,17,12,130.8
18,17,13,143.9
18,17,14,154.5
18,17,15,108.5
18,17,16,78.0
18,17,17,67.9
18,17,18,107.3
18,17,19,82.0
18,17,20,103.2
18,17,21,46.3
18,17,22,137.8
18,17,23,121.6
18,17,24,145.0
18,17,25,119.5
18,17,26,79.6
18,17,27,125.0
18,17,28,107.5
18,17,29,111.6
18,17,30,88.0
18,17,31,106.8
18,17,32,110.9
18,17,33,97.1
18,17,34,105.0
18,17,35,138.0
18,17,36,120.2
18,17,37,111.2
18,17,38,102.9
18,17,39,98.4
18,17,40,129.4
18,17,41,91.6
18,17,42,92.3
18,17,43,97.1
18,17,44,150.7
18,17,45,91.8
18,17,46,133.1
18,17,47,1769.0
18,17,48,1694.8
18,17,49,98.4
18,17,50,113.7
18,17,51,137.7
18,17,52,82.7
18,17,53,130.9
18,17,54,129.5
18,17,55,140.2
18,17,56,1724.6
18,17,57,1718.9
18,17,58,1656.1
18,17,59,117.6
18,17,60,109.6
18,17,61,126.7
18,17,62,109.0
18,17,63,112.1
18,18,0,89.5
18,18,1,114.7
18,18,2,91.9
18,18,3,117.3
18,18,4,103.0
18,18,5,76.6
18,18,6,125.2
18,18,7,120.7
18,18,8,97.5
18,18,9,128.1
18,18,10,121.4
18,18,11,119.8
18,18,12,95.0
18,18,13,102.5
18,18,14,91.3
18,18,15,102.2
18,18,16,117.3
18,18,17,88.1
18,18,18,130.2
18,18,19,164.4
18,18,20,108.9
18,18,21,100.6
18,18,22,92.7
18,18,23,139.4
18,18,24,97.5
18,18,25,123.3
18,18,26,105.2
18,18,27,115.2
18,18,28,127.2
18,18,29,102.1
18,18,30,92.3
18,18,31,87.2
18,18,32,92.6
18,18,33,122.4
18,18,34,106.7
18,18,35,114.5
18,18,36,143.4
18,18,37,157.8
18,18,38,75.3
18,18,39,86.2
18,18,40,94.2
18,18,41,135.1
18,18,42,116.6
18,18,43,123.3
18,18,44,123.6
18,18,45,94.0
18,18,46,119.9
18,18,47,1606.8
18,18,48,1796.6
18,18,49,1776.1
18,18,50,136.0
18,18,51,130.4
18,18,52,110.4
18,18,53,104.6
18,18,54,111.8
18,18,55,119.9
18,18,56,100.3
18,18,57,1825.6
18,18,58,1818.3
18,18,59,1774.9
18,18,60,91.4
18,18,61,120.1
18,18,62,133.1
18,18,63,89.1
18,19,0,130.0
18,19,1,99.5
18,19,2,102.0
18,19,3,123.8
18,19,4,119.8
18,19,5,129.7
18,19,6,95.8
18,19,7,94.0
18,19,8,116.4
18,19,9,149.4
18,19,10,99.2
18,19,11,130.0
18,19,12,95.4
18,19,13,132.8
18,19,14,81.2
18,19,15,117.1
18,19,16,127.5
18,19,17,90.8
18,19,18,140.9
18,19,19,91.6
18,19,20,130.9
18,19,21,101.1
18,19,22,90.6
18,19,23,99.1
18,19,24,140.2
18,19,25,116.7
18,19,26,124.9
18,19,27,110.1
18,19,28,116.8
18,19,29,116.7
18,19,30,135.0
18,19,31,109.8
18,19,32,114.7
18,19,33,101.1
18,19,34,114.6
18,19,35,104.0
18,19,36,127.4
18,19,37,110.9
18,19,38,116.2
18,19,39,77.7
18,19,40,125.1
18,19,41,112.7
18,19,42,100.8
18,19,43,148.4
18,19,44,94.9
18,19,45,94.8
18,19,46,123.2
18,19,47,1631.3
18,19,48,1761.6
18,19,49,1674.0
18,19,50,1779.0
18,19,51,106.9
18,19,52,103.0
18,19,53,105.2
18,19,54,92.3
18,19,55,118.2
18,19,56,107.3
18,19,57,1702.2
18,19,58,1801.4
18,19,59,1735.5
18,19,60,1633.0
18,19,61,118.1
18,19,62,124.0
18,19,63,128.5
18,20,0,125.8
18,20,1,103.3
18,20,2,112.3
18,20,3,102.9
18,20,4,140.2
18,20,5,90.6
18,20,6,97.0
18,20,7,99.0
18,20,8,99.3
18,20,9,122.2
18,20,10,146.2
18,20,11,139.0
18,20,12,97.3
18,20,13,114.8
18,20,14,92.8
18,20,15,100.1
18,20,16,135.2
18,20,17,65.3
18,20,18,106.7
18,20,19,136.8
18,20,20,130.2
18,20,21,108.8
18,20,22,150.9
18,20,23,73.8
18,20,24,77.6
18,20,25,116.9
18,20,26,139.9
18,20,27,162.3
18,20,28,95.9
18,20,29,113.2
18,20,30,111.6
18,20,31,95.9
18,20,32,87.3
18,20,33,159.7
18,20,34,117.4
18,20,35,114.9
18,20,36,143.1
18,20,37,120.2
18,20,38,119.0
18,20,39,101.6
18,20,40,84.0
18,20,41,113.1
18,20,42,128.0
18,20,43,124.7
18,20,44,132.3
18,20,45,111.7
18,20,46,68.7
18,20,47,1841.4
18,20,48,1887.3
18,20,49,1892.7
18,20,50,1757.5
18,20,51,1918.3
18,20,52,111.2
18,20,53,121.2
18,20,54,82.8
18,20,55,107.1
18,20,56,101.4
18,20,57,1802.8
18,20,58,1797.9
18,20,59,1799.6
18,20,60,1746.3
18,20,61,1814.9
18,20,62,95.7
18,20,63,95.8
18,21,0,121.2
18,21,1,137.6
18,21,2,140.7
18,21,3,100.9
18,21,4,102.7
18,21,5,119.5
18,21,6,97.1
18,21,7,77.8
18,21,8,109.9
18,21,9,147.0
18,21,10,146.3
18,21,11,98.7
18,21,12,113.5
18,21,13,115.5
18,21,14,86.5
18,21,15,100.7
18,21,16,109.1
18,21,17,128.8
18,21,18,86.2
18,21,19,90.2
18,21,20,141.9
18,21,21,94.4
18,21,22,113.8
18,21,23,135.9
18,21,24,1726.2
18,21,25,1812.1
18,21,26,1804.7
18,21,27,1676.2
18,21,28,1663.8
18,21,29,1817.3
18,21,30,1727.4
18,21,31,1798.1
18,21,32,1885.1
18,21,33,1842.7
18,21,34,1670.5
18,21,35,1769.4
18,21,36,1832.2
18,21,37,1824.6
18,21,38,1736.6
18,21,39,1800.5
18,21,40,1795.0
18,21,41,1798.1
18,21,42,1750.4
18,21,43,1708.9
18,21,44,122.8
18,21,45,128.9
18,21,46,92.4
18,21,47,1803.4
18,21,48,1841.7
18,21,49,1709.7
18,21,50,1778.6
18,21,51,1693.4
18,21,52,82.5
18,21,53,116.3
18,21,54,75.2
18,21,55,142.6
18,21,56,1824.8
18,21,57,1715.0
18,21,58,1751.8
18,21,59,1749.1
18,21,60,1728.2
18,21,61,1731.8
18,21,62,131.9
18,21,63,106.6
18,22,0,107.3
18,22,1,80.5
18,22,2,99.4
18,22,3,145.3
18,22,4,99.9
18,22,5,94.2
18,22,6,81.7
18,22,7,96.4
18,22,8,116.3
18,22,9,131.8
18,22,10,1701.1
18,22,11,112.5
18,22,12,157.4
18,22,13,119.1
18,22,14,116.5
18,22,15,116.5
18,22,16,117.1
18,22,17,134.0
18,22,18,107.8
18,22,19,98.3
18,22,20,109.2
18,22,21,103.3
18,22,22,117.7
18,22,23,134.8
18,22,24,1698.8
18,22,25,1768.8
18,22,26,1697.9
18,22,27,1671.4
18,22,28,1855.2
18,22,29,1749.3
18,22,30,1740.7
18,22,31,1737.9
18,22,32,1696.6
18,22,33,1885.4
18,22,34,1731.5
18,22,35,1759.6
18,22,36,1810.9
18,22,37,1708.5
18,22,38,1791.9
18,22,39,1663.9
18,22,40,1798.1
18,22,41,1834.9
18,22,42,1812.3
18,22,43,1766.8
18,22,44,120.7
18,22,45,95.5
18,22,46,104.9
18,22,47,1870.4
18,22,48,1859.3
18,22,49,1811.3
18,22,50,1821.1
18,22,51,1705.2
18,22,52,79.6
18,22,53,103.1
18,22,54,115.1
18,22,55,1852.2
18,22,56,1772.6
18,22,57,1749.7
18,22,58,1640.4
18,22,59,1696.0
18,22,60,1799.1
18,22,61,1817.4
18,22,62,122.6
18,22,63,118.0
18,23,0,140.0
18,23,1,104.0
18,23,2,151.9
18,23,3,89.6
18,23,4,88.6
18,23,5,96.2
18,23,6,1806.5
18,23,7,1799.6
18,23,8,1805.4
18,23,9,1837.8
18,23,10,1801.9
18,23,11,1726.8
18,23,12,1871.2
18,23,13,1685.3
18,23,14,1833.5
18,23,15,109.4
18,23,16,116.3
18,23,17,92.1
18,23,18,99.6
18,23,19,86.6
18,23,20,126.5
18,23,21,91.3
18,23,22,113.2
18,23,23,80.6
18,23,24,1775.5
18,23,25,1822.2
18,23,26,1735.1
18,23,27,1855.2
18,23,28,1693.5
18,23,29,1746.8
18,23,30,1785.9
18,23,31,1726.7
18,23,32,1862.9
18,23,33,1800.9
18,23,34,1768.0
18,23,35,1786.1
18,23,36,1782.8
18,23,37,1729.4
18,23,38,1709.7
18,23,39,1732.8
18,23,40,1777.6
18,23,41,1819.9
18,23,42,1891.5
18,23,43,1834.0
18,23,44,99.9
18,23,45,74.7
18,23,46,91.4
18,23,47,1744.8
18,23,48,1660.0
18,23,49,1744.2
18,23,50,1808.8
18,23,51,129.9
18,23,52,108.4
18,23,53,96.9
18,23,54,1751.1
18,23,55,1781.6
18,23,56,1681.3
18,23,57,1795.7
18,23,58,1748.1
18,23,59,1884.3
18,23,60,109.7
18,23,61,111.9
18,23,62,162.8
18,23,63,98.5
18,24,0,65.6
18,24,1,138.0
18,24,2,87.9
18,24,3,101.7
18,24,4,1731.2
18,24,5,1870.3
18,24,6,1735.5
18,24,7,1740.1
18,24,8,1844.8
18,24,9,1746.2
18,24,10,1765.3
18,24,11,1643.4
18,24,12,1785.4
18,24,13,1745.4
18,24,14,1827.2
18,24,15,1857.8
18,24,16,1768.3
18,24,17,100.1
18,24,18,113.6
18,24,19,98.7
18,24,20,126.0
18,24,21,130.7
18,24,22,101.5
18,24,23,74.3
18,24,24,1697.0
18,24,25,1783.5
18,24,26,1723.2
18,24,27,1861.0
18,24,28,1764.5
18,24,29,1820.0
18,24,30,1807.3
18,24,31,1799.4
18,24,32,1757.1
18,24,33,1755.8
18,24,34,1733.1
18,24,35,1736.5
18,24,36,1827.5
18,24,37,1806.2
18,24,38,1746.0
18,24,39,1804.5
18,24,40,1682.2
18,24,41,1763.2
18,24,42,1745.3
18,24,43,1797.1
18,24,44,104.3
18,24,45,106.1
18,24,46,113.2
18,24,47,1672.3
18,24,48,1776.8
18,24,49,1737.1
18,24,50,87.5
18,24,51,84.3
18,24,52,74.5
18,24,53,97.5
18,24,54,1673.8
18,24,55,1826.1
18,24,56,1832.8
18,24,57,1745.6
18,24,58,1807.5
18,24,59,109.6
18,24,60,108.1
18,24,61,79.0
18,24,62,101.8
18,24,63,66.6
18,25,0,108.0
18,25,1,77.7
18,25,2,119.3
18,25,3,1787.4
18,25,4,1776.6
18,25,5,1744.3
18,25,6,1838.0
18,25,7,1651.4
18,25,8,1754.5
18,25,9,1772.8
18,25,10,1754.5
18,25,11,1848.7
18,25,12,1702.9
18,25,13,1745.4
18,25,14,1817.7
18,25,15,1837.1
18,25,16,1829.9
18,25,17,1658.2
18,25,18,118.4
18,25,19,112.2
18,25,20,58.4
18,25,21,107.3
18,25,22,108.3
18,25,23,123.8
18,25,24,1677.8
18,25,25,1712.8
18,25,26,1706.0
18,25,27,1740.8
18,25,28,1799.6
18,25,29,1772.6
18,25,30,1735.8
18,25,31,1787.2
18,25,32,1727.5
18,25,33,1802.8
18,25,34,1767.7
18,25,35,1832.3
18,25,36,1843.7
18,25,37,1728.5
18,25,38,1762.5
18,25,39,1736.4
18,25,40,1761.6
18,25,41,1900.3
18,25,42,1688.5
18,25,43,1808.4
18,25,44,98.3
18,25,45,117.4
18,25,46,126.4
18,25,47,1733.1
18,25,48,1824.3
18,25,49,120.7
18,25,50,95.1
18,25,51,95.7
18,25,52,107.6
18,25,53,90.7
18,25,54,1765.6
18,25,55,1911.7
18,25,56,1821.9
18,25,57,1812.9
18,25,58,1822.4
18,25,59,109.7
18,25,60,112.0
18,25,61,100.9
18,25,62,121.8
18,25,63,90.3
18,26,0,82.0
18,26,1,104.7
18,26,2,1827.8
18,26,3,1783.7
18,26,4,1690.8
18,26,5,1682.2
18,26,6,1864.0
18,26,7,1775.8
18,26,8,1785.9
18,26,9,1758.4
18,26,10,1735.5
18,26,11,1758.0
18,26,12,1726.3
18,26,13,1781.7
18,26,14,1827.6
18,26,15,1795.9
18,26,16,1734.3
18,26,17,1716.2
18,26,18,1700.4
18,26,19,122.7
18,26,20,95.1
18,26,21,101.1
18,26,22,107.4
18,26,23,113.2
18,26,24,1770.6
18,26,25,1741.7
18,26,26,1747.6
18,26,27,1772.8
18,26,28,1801.3
18,26,29,1846.6
18,26,30,1758.2
18,26,31,1725.2
18,26,32,1784.6
18,26,33,1738.8
18,26,34,1849.2
18,26,35,1802.9
18,26,36,1805.4
18,26,37,1728.4
18,26,38,1730.1
18,26,39,1694.0
18,26,40,1785.2
18,26,41,1779.1
18,26,42,1823.3
18,26,43,1710.8
18,26,44,129.2
18,26,45,131.1
18,26,46,126.3
18,26,47,1654.5
18,26,48,1766.6
18,26,49,91.0
18,26,50,145.3
18,26,51,96.1
18,26,52,126.9
18,26,53,90.2
18,26,54,82.5
18,26,55,1752.8
18,26,56,1669.9
18,26,57,1845.1
18,26,58,1712.2
18,26,59,96.5
18,26,60,121.2
18,26,61,120.2
18,26,62,96.0
18,26,63,111.3
18,27,0,107.0
18,27,1,118.1
18,27,2,1837.3
18,27,3,1770.2
18,27,4,1706.1
18,27,5,1959.4
18,27,6,1912.1
18,27,7,1660.8
18,27,8,1788.4
18,27,9,1750.3
18,27,10,1828.7
18,27,11,1906.2
18,27,12,1811.7
18,27,13,1872.9
18,27,14,1819.6
18,27,15,1716.6
18,27,16,1739.1
18,27,17,1777.6
18,27,18,1829.0
18,27,19,152.3
18,27,20,95.5
18,27,21,99.1
18,27,22,135.3
18,27,23,116.7
18,27,24,1832.2
18,27,25,1791.4
18,27,26,1749.3
18,27,27,1712.7
18,27,28,1660.5
18,27,29,1715.5
18,27,30,1751.0
18,27,31,1810.4
18,27,32,1783.1
18,27,33,1719.5
18,27,34,1808.2
18,27,35,1814.8
18,27,36,1780.2
18,27,37,1691.6
18,27,38,1818.0
18,27,39,1748.8
18,27,40,1855.2
18,27,41,1739.2
18,27,42,1717.2
18,27,43,1761.4
18,27,44,130.0
18,27,45,83.6
18,27,46,117.6
18,27,47,1726.3
18,27,48,1871.1
18,27,49,90.6
18,27,50,108.0
18,27,51,115.9
18,27,52,112.9
18,27,53,136.0
18,27,54,85.8
18,27,55,104.8
18,27,56,1712.1
18,27,57,1799.9
18,27,58,1905.6
18,27,59,122.5
18,27,60,92.7
18,27,61,94.7
18,27,62,112.6
18,27,63,100.7
18,28,0,124.8
18,28,1,1798.7
18,28,2,1765.8
18,28,3,1732.1
18,28,4,1708.3
18,28,5,1786.1
18,28,6,1743.3
18,28,7,1710.4
18,28,8,106.4
18,28,9,136.4
18,28,10,113.0
18,28,11,115.5
18,28,12,119.3
18,28,13,1734.8
18,28,14,1673.7
18,28,15,1827.0
18,28,16,1731.8
18,28,17,1826.4
18,28,18,1749.3
18,28,19,1843.6
18,28,20,97.3
18,28,21,94.1
18,28,22,115.4
18,28,23,110.2
18,28,24,1815.8
18,28,25,1731.7
18,28,26,1756.8
18,28,27,1840.7
18,28,28,1802.1
18,28,29,1671.3
18,28,30,1630.4
18,28,31,1795.7
18,28,32,1906.8
18,28,33,1719.7
18,28,34,1902.5
18,28,35,1799.5
18,28,36,1754.8
18,28,37,1791.9
18,28,38,1800.0
18,28,39,1782.2
18,28,40,1811.8
18,28,41,1736.1
18,28,42,1758.4
18,28,43,1698.0
18,28,44,139.2
18,28,45,118.7
18,28,46,141.1
18,28,47,1687.4
18,28,48,1789.6
18,28,49,1623.3
18,28,50,1804.1
18,28,51,119.8
18,28,52,94.0
18,28,53,115.4
18,28,54,102.4
18,28,55,113.7
18,28,56,102.0
18,28,57,1834.7
18,28,58,1754.1
18,28,59,1689.0
18,28,60,123.8
18,28,61,133.4
18,28,62,122.2
18,28,63,85.2
18,29,0,106.8
18,29,1,1576.8
18,29,2,1813.0
18,29,3,1760.4
18,29,4,1796.8
18,29,5,1833.8
18,29,6,1806.8
18,29,7,102.3
18,29,8,103.4
18,29,9,96.3
18,29,10,121.3
18,29,11,127.3
18,29,12,105.0
18,29,13,87.7
18,29,14,1702.1
18,29,15,1762.0
18,29,16,1695.5
18,29,17,1782.4
18,29,18,1830.4
18,29,19,1726.2
18,29,20,112.7
18,29,21,123.2
18,29,22,117.7
18,29,23,136.2
18,29,24,1664.5
18,29,25,1714.3
18,29,26,1767.6
18,29,27,1646.4
18,29,28,1794.5
18,29,29,1791.2
18,29,30,1793.0
18,29,31,1714.0
18,29,32,1831.6
18,29,33,1696.5
18,29,34,1864.2
18,29,35,1747.1
18,29,36,1848.1
18,29,37,1783.0
18,29,38,1734.6
18,29,39,1847.7
18,29,40,1732.7
18,29,41,1781.5
18,29,42,1766.9
18,29,43,1851.2
18,29,44,76.9
18,29,45,108.9
18,29,46,119.7
18,29,47,1800.7
18,29,48,1724.4
18,29,49,1735.1
18,29,50,1608.3
18,29,51,1714.8
18,29,52,87.5
18,29,53,121.9
18,29,54,115.7
18,29,55,92.8
18,29,56,84.9
18,29,57,1659.8
18,29,58,1783.6
18,29,59,1898.4
18,29,60,1737.7
18,29,61,110.4
18,29,62,88.8
18,29,63,102.5
18,30,0,130.7
18,30,1,1742.7
18,30,2,1710.2
18,30,3,1834.3
18,30,4,1682.9
18,30,5,1729.0
18,30,6,89.8
18,30,7,117.0
18,30,8,115.7
18,30,9,120.4
18,30,10,116.4
18,30,11,128.7
18,30,12,83.4
18,30,13,105.6
18,30,14,114.3
18,30,15,1658.6
18,30,16,1773.3
18,30,17,1724.9
18,30,18,1796.9
18,30,19,1727.1
18,30,20,112.1
18,30,21,123.6
18,30,22,90.2
18,30,23,112.9
18,30,24,1732.8
18,30,25,1837.8
18,30,26,1668.0
18,30,27,1763.5
18,30,28,1808.6
18,30,29,1744.5
18,30,30,1767.3
18,30,31,1705.7
18,30,32,1645.6
18,30,33,1650.2
18,30,34,1840.3
18,30,35,1715.4
18,30,36,1745.9
18,30,37,1764.5
18,30,38,1819.8
18,30,39,1854.4
18,30,40,1840.9
18,30,41,1817.2
18,30,42,1821.9
18,30,43,1769.0
18,30,44,104.7
18,30,45,136.3
18,30,46,124.4
18,30,47,1790.8
18,30,48,1770.1
18,30,49,1717.9
18,30,50,1771.7
18,30,51,1872.4
18,30,52,111.1
18,30,53,117.1
18,30,54,88.3
18,30,55,72.9
18,30,56,132.3
18,30,57,1711.8
18,30,58,1805.2
18,30,59,1714.8
18,30,60,1740.4
18,30,61,1751.5
18,30,62,133.1
18,30,63,107.7
18,31,0,90.6
18,31,1,1746.5
18,31,2,1641.4
18,31,3,1692.6
18,31,4,1722.3
18,31,5,1772.8
18,31,6,94.4
18,31,7,122.0
18,31,8,88.1
18,31,9,97.9
18,31,10,127.1
18,31,11,96.4
18,31,12,78.7
18,31,13,106.0
18,31,14,99.1
18,31,15,1803.9
18,31,16,1646.5
18,31,17,1779.6
18,31,18,1752.3
18,31,19,1759.0
18,31,20,122.4
18,31,21,99.9
18,31,22,122.3
18,31,23,74.9
18,31,24,1763.9
18,31,25,1896.1
18,31,26,1738.4
18,31,27,1858.6
18,31,28,1832.6
18,31,29,1783.6
18,31,30,1747.2
18,31,31,1794.8
18,31,32,1812.9
18,31,33,1851.4
18,31,34,1762.0
18,31,35,1784.7
18,31,36,1751.4
18,31,37,1875.0
18,31,38,1879.1
18,31,39,1921.5
18,31,40,1779.3
18,31,41,1737.0
18,31,42,1775.8
18,31,43,1829.4
18,31,44,114.9
18,31,45,138.8
18,31,46,59.9
18,31,47,1796.7
18,31,48,1877.1
18,31,49,1840.2
18,31,50,1810.9
18,31,51,1768.2
18,31,52,95.8
18,31,53,117.0
18,31,54,109.0
18,31,55,125.9
18,31,56,1885.9
18,31,57,1848.2
18,31,58,1797.0
18,31,59,1737.5
18,31,60,1750.1
18,31,61,1807.8
18,31,62,98.1
18,31,63,115.0
18,32,0,1786.9
18,32,1,1750.5
18,32,2,1823.3
18,32,3,1757.9
18,32,4,1749.0
18,32,5,1714.8
18,32,6,109.0
18,32,7,100.7
18,32,8,93.8
18,32,9,95.0
18,32,10,63.6
18,32,11,130.8
18,32,12,90.3
18,32,13,126.5
18,32,14,102.2
18,32,15,1753.6
18,32,16,1861.5
18,32,17,1757.3
18,32,18,1752.6
18,32,19,1774.0
18,32,20,1714.5
18,32,21,101.5
18,32,22,109.7
18,32,23,106.0
18,32,24,1760.9
18,32,25,1699.3
18,32,26,1785.6
18,32,27,1672.9
18,32,28,1839.6
18,32,29,1815.5
18,32,30,1763.7
18,32,31,1761.8
18,32,32,1813.5
18,32,33,1704.1
18,32,34,1793.7
18,32,35,1800.1
18,32,36,1850.7
18,32,37,1878.6
18,32,38,1804.4
18,32,39,1943.8
18,32,40,1720.6
18,32,41,1797.0
18,32,42,1878.2
18,32,43,1778.1
18,32,44,112.4
18,32,45,132.9
18,32,46,112.5
18,32,47,1717.8
18,32,48,1794.8
18,32,49,1682.5
18,32,50,1629.6
18,32,51,1795.8
18,32,52,113.3
18,32,53,109.3
18,32,54,1763.4
18,32,55,1871.2
18,32,56,1798.1
18,32,57,1717.3
18,32,58,1816.2
18,32,59,1632.8
18,32,60,1770.6
18,32,61,88.2
18,32,62,114.9
18,32,63,124.6
18,33,0,66.9
18,33,1,1712.7
18,33,2,1829.9
18,33,3,1708.6
18,33,4,1779.6
18,33,5,1791.3
18,33,6,128.0
18,33,7,127.5
18,33,8,82.5
18,33,9,110.9
18,33,10,130.8
18,33,11,108.1
18,33,12,98.5
18,33,13,78.5
18,33,14,116.2
18,33,15,1690.9
18,33,16,1870.9
18,33,17,1832.9
18,33,18,1810.6
18,33,19,1680.6
18,33,20,116.1
18,33,21,95.6
18,33,22,70.5
18,33,23,83.7
18,33,24,1837.2
18,33,25,1784.5
18,33,26,1910.1
18,33,27,1780.5
18,33,28,1741.9
18,33,29,1788.4
18,33,30,1743.2
18,33,31,1694.7
18,33,32,1857.5
18,33,33,1852.2
18,33,34,1848.8
18,33,35,1677.3
18,33,36,1704.4
18,33,37,1661.8
18,33,38,1767.6
18,33,39,1794.4
18,33,40,1782.8
18,33,41,1767.2
18,33,42,1750.3
18,33,43,1767.7
18,33,44,104.8
18,33,45,93.4
18,33,46,140.5
18,33,47,1898.2
18,33,48,1766.1
18,33,49,1833.0
18,33,50,144.0
18,33,51,144.9
18,33,52,125.8
18,33,53,119.0
18,33,54,1757.8
18,33,55,1803.2
18,33,56,1737.0
18,33,57,1711.5
18,33,58,1681.2
18,33,59,1797.5
18,33,60,119.0
18,33,61,114.9
18,33,62,108.0
18,33,63,117.7
18,34,0,80.1
18,34,1,1802.4
18,34,2,1788.5
18,34,3,1784.0
18,34,4,1752.0
18,34,5,1759.9
18,34,6,119.5
18,34,7,86.7
18,34,8,111.4
18,34,9,91.6
18,34,10,114.1
18,34,11,133.1
18,34,12,102.4
18,34,13,114.3
18,34,14,140.1
18,34,15,1777.8
18,34,16,1747.1
18,34,17,1748.1
18,34,18,1752.1
18,34,19,1793.0
18,34,20,79.5
18,34,21,127.8
18,34,22,75.8
18,34,23,127.7
18,34,24,1875.7
